Customer_ID,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code
8822-KNBHV,Q3,4,Stayed,No,0.0,58,4250.0,,,6769,False,0,48,,True,45.51,True,True,DSL,27.0,True,True,True,False,True,True,True,True,One Year,True,Credit Card,83.45,3887.85,0.0,0.0,2184.48,6072.33,6769,1,Female,30,False,False,False,False,0,United States,California,Los Angeles,90011
8823-RLPWL,Q3,4,Stayed,No,0.0,22,4259.0,,,3035,True,5,72,Offer A,True,41.21,True,True,Fiber Optic,73.0,True,True,True,False,True,True,True,True,Two Year,True,Credit Card,110.65,8065.65,0.0,0.0,2967.12,11032.77,4907,1,Female,24,True,False,True,False,0,United States,California,Rosamond,93560
8824-RWFXJ,Q3,1,Churned,Yes,1.0,83,2539.0,Competitor,Competitor had better devices,1359,True,1,3,Offer E,True,29.29,False,True,Cable,52.0,False,True,True,False,False,False,True,True,Month-to-Month,True,Mailed Check,56.15,168.15,0.0,0.0,87.87,256.02,1699,1,Male,21,True,False,True,False,0,United States,California,Santa Cruz,95062
8835-VSDSE,Q3,2,Churned,Yes,1.0,86,4559.0,Competitor,Competitor made better offer,1621,True,1,2,Offer E,True,9.76,False,True,Cable,27.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,70.7,141.45,0.0,0.0,19.52,160.97,1961,1,Female,28,True,False,True,False,0,United States,California,San Diego,92129
8837-VVWLQ,Q3,1,Churned,Yes,1.0,81,4437.0,Other,Moved,2222,False,0,8,,True,32.31,False,True,Fiber Optic,6.0,True,False,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,84.95,668.4,0.0,0.0,258.48,926.88,4094,1,Female,35,False,False,False,False,0,United States,California,Capistrano Beach,92624
8838-GPHZP,Q3,5,Stayed,No,0.0,23,6469.0,,,6105,False,0,63,,True,16.57,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.6,1298.7,0.0,0.0,1043.91,2342.61,6105,1,Female,25,True,False,False,False,0,United States,California,Orange,92866
8840-DQLGN,Q3,1,Churned,Yes,1.0,81,4745.0,Attitude,Attitude of support person,119,True,1,35,,True,15.98,True,True,Cable,22.0,True,True,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,100.5,3653.35,0.0,0.0,559.3,4212.65,459,1,Female,65,False,True,True,False,0,Country,California,Burbank,91502
8844-TONUD,Q3,1,Churned,Yes,1.0,75,5295.0,Competitor,Competitor had better devices,1367,True,4,13,Offer D,True,45.6,False,True,Fiber Optic,11.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Mailed Check,96.65,1162.85,0.0,0.0,592.8,1755.65,1707,1,Male,54,False,False,True,False,0,United States,California,Acampo,95220
8845-LWKGE,Q3,5,Stayed,No,0.0,60,2215.0,,,6579,True,4,30,Offer C,True,36.74,False,True,Cable,18.0,False,False,True,True,True,False,False,True,One Year,True,Bank Withdrawal,64.5,1985.15,0.0,0.0,1102.2,3087.35,6579,1,Female,56,False,False,True,True,1,United States,California,El Dorado,95623
8847-GEOOQ,Q3,5,Stayed,No,0.0,76,5359.0,,,2828,True,10,60,Offer B,False,0.0,False,True,DSL,2.0,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,60.2,3582.4,0.0,0.0,0.0,3582.4,4700,1,Male,34,False,False,True,False,0,United States,California,Fontana,92337
8849-AYPTR,Q3,5,Stayed,No,0.0,57,3296.0,,,5602,True,1,33,Offer C,True,26.8,False,True,Fiber Optic,17.0,False,False,False,False,True,True,True,False,Month-to-Month,False,Bank Withdrawal,91.25,2964.05,0.0,130.0,884.4,3978.45,3730,1,Male,55,False,False,True,False,0,United States,California,Sacramento,95819
8849-GYOKR,Q3,1,Churned,Yes,1.0,90,4893.0,Dissatisfaction,Product dissatisfaction,1778,True,2,54,,True,8.83,True,True,Fiber Optic,21.0,True,True,False,False,True,True,True,True,One Year,False,Bank Withdrawal,106.55,5763.3,0.0,0.0,476.82,6240.12,2118,1,Female,59,False,False,True,False,0,United States,California,Mineral,96063
8849-PRIQJ,Q3,3,Stayed,No,0.0,49,4103.0,,,5067,True,7,67,,True,3.3,True,True,Fiber Optic,19.0,True,False,True,True,True,True,True,True,One Year,True,Bank Withdrawal,109.4,7281.6,38.34,0.0,221.1,7464.36,3195,1,Female,53,False,False,True,True,2,United States,California,Simi Valley,93063
8851-RAGOV,Q3,4,Stayed,No,0.0,63,5620.0,,,5068,True,10,25,,True,2.34,False,True,DSL,73.0,True,True,False,True,False,True,True,True,Month-to-Month,True,Credit Card,71.05,1837.7,28.08,0.0,58.5,1868.12,3196,1,Female,25,True,False,True,False,0,United States,California,Simi Valley,93065
8853-TZDGH,Q3,5,Stayed,No,0.0,59,5425.0,,,4634,False,0,72,,True,24.19,True,True,Fiber Optic,13.0,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,111.6,8012.75,0.0,0.0,1741.68,9754.43,2762,1,Female,42,False,False,False,False,0,United States,California,Palo Cedro,96073
8854-CCVSQ,Q3,2,Churned,Yes,1.0,95,3788.0,Competitor,Competitor offered more data,2085,False,0,18,,True,38.87,True,True,Fiber Optic,7.0,False,True,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,80.65,1451.9,0.0,30.0,699.66,2181.56,3957,1,Male,58,False,False,False,False,0,United States,California,Browns Valley,95918
8857-CUPFQ,Q3,3,Stayed,No,0.0,20,4538.0,,,4351,True,9,63,Offer B,True,17.38,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.25,1237.65,0.0,0.0,1094.94,2332.59,2479,1,Male,57,False,False,True,False,0,United States,California,Wallace,95254
8859-AXJZP,Q3,5,Stayed,No,0.0,30,3970.0,,,3055,True,7,39,,True,29.56,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,23.8,903.8,0.0,0.0,1152.84,2056.64,4927,1,Male,39,False,False,True,False,0,United States,California,Helm,93627
8859-DZTGQ,Q3,3,Stayed,No,0.0,71,2507.0,,,6391,False,0,33,,True,14.48,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.35,689.75,0.0,0.0,477.84,1167.59,6391,1,Male,21,True,False,False,False,0,United States,California,Petaluma,94952
8859-YSTWS,Q3,5,Stayed,No,0.0,44,4254.0,,,6123,False,0,48,Offer B,True,11.02,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.95,1004.5,0.0,0.0,528.96,1533.46,6123,1,Male,43,False,False,False,False,0,United States,California,Port Hueneme,93041
8861-HGGKB,Q3,2,Churned,Yes,1.0,80,5699.0,Competitor,Competitor made better offer,1551,False,0,10,,True,17.65,True,True,Fiber Optic,20.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,86.45,830.85,0.0,0.0,176.5,1007.35,1891,1,Female,57,False,False,False,False,0,United States,California,San Diego,92117
8865-TNMNX,Q3,3,Stayed,No,0.0,22,2392.0,,,2559,True,6,10,Offer D,True,26.17,False,True,DSL,7.0,False,True,False,False,False,False,False,True,One Year,False,Credit Card,49.55,475.7,0.0,0.0,261.7,737.4,4431,1,Male,53,False,False,True,False,0,United States,California,Los Angeles,90043
8868-GAGIO,Q3,3,Stayed,No,0.0,44,3289.0,,,4177,True,8,45,,True,22.8,True,True,Fiber Optic,15.0,True,False,True,False,False,False,False,True,Month-to-Month,True,Credit Card,84.55,3713.95,0.0,0.0,1026.0,4739.95,2305,1,Male,49,False,False,True,False,0,United States,California,Sunnyvale,94089
8868-WOZGU,Q3,3,Churned,Yes,1.0,72,2464.0,Dissatisfaction,Service dissatisfaction,1929,False,0,28,Offer C,True,30.48,True,True,Fiber Optic,13.0,False,True,True,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,105.7,2979.5,0.0,80.0,853.44,3912.94,3801,1,Male,33,False,False,False,False,0,United States,California,Porterville,93257
8869-LIHMK,Q3,3,Stayed,No,0.0,78,5213.0,,,4149,False,0,64,,True,44.31,True,True,Fiber Optic,4.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,115.1,7334.05,0.0,0.0,2835.84,10169.89,2277,1,Female,51,False,False,False,False,0,United States,California,King City,93930
8869-TORSS,Q3,1,Churned,Yes,1.0,69,2681.0,Dissatisfaction,Poor expertise of phone support,1714,False,0,48,,True,33.91,False,True,DSL,13.0,True,False,True,True,False,False,False,True,One Year,True,Credit Card,60.35,2896.4,0.0,0.0,1627.68,4524.08,2054,1,Female,51,False,False,False,False,0,United States,California,Santa Rosa,95405
8871-JLMHM,Q3,4,Stayed,No,0.0,55,4095.0,,,4702,True,3,68,Offer A,True,3.41,True,True,Fiber Optic,26.0,False,True,True,True,False,False,False,True,Two Year,False,Credit Card,90.2,6297.65,0.0,0.0,231.88,6529.53,2830,1,Female,27,True,False,True,False,0,United States,California,Los Angeles,90061
8873-GLDMH,Q3,4,Stayed,No,0.0,76,4220.0,,,6575,False,0,6,,True,27.69,True,True,Fiber Optic,9.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,73.85,401.3,0.0,0.0,166.14,567.44,6575,1,Female,45,False,False,False,False,0,United States,California,Courtland,95615
8873-TMKGR,Q3,4,Stayed,No,0.0,38,5880.0,,,4969,False,0,29,Offer C,True,49.52,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.1,529.5,0.0,0.0,1436.08,1965.58,3097,1,Male,40,False,False,False,False,0,United States,California,Sugarloaf,92386
8874-EJNSR,Q3,5,Stayed,No,0.0,65,5453.0,,,5214,True,8,39,,True,20.49,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.2,987.95,0.0,0.0,799.11,1787.06,3342,1,Male,64,False,False,True,True,2,United States,California,Salinas,93908
8875-AKBYH,Q3,4,Stayed,No,0.0,70,4915.0,,,934,False,0,20,Offer D,True,25.51,True,True,Fiber Optic,9.0,False,False,False,False,True,False,False,False,Two Year,True,Bank Withdrawal,84.35,1745.2,0.0,10.0,510.2,2265.4,1274,1,Male,78,False,True,False,False,0,United States,California,Mineral,96063
8878-HMWBV,Q3,1,Churned,Yes,1.0,68,5598.0,Competitor,Competitor had better devices,2373,False,0,3,Offer E,True,40.79,False,True,DSL,29.0,False,False,True,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,49.15,169.05,0.0,10.0,122.37,301.42,4245,1,Male,47,False,False,False,False,0,United States,California,Nice,95464
8878-RYUKI,Q3,3,Stayed,No,0.0,40,6107.0,,,5821,False,0,52,,True,9.37,False,True,DSL,59.0,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,59.45,3043.7,0.0,0.0,487.24,3530.94,5821,1,Female,30,False,False,False,False,0,United States,California,Long Beach,90803
8879-XUAHX,Q3,3,Stayed,No,0.0,47,6124.0,,,3939,True,4,71,,True,6.19,True,True,Fiber Optic,9.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,116.25,8564.75,0.0,0.0,439.49,9004.24,195,1,Male,42,False,False,True,False,0,United States,California,Irvine,92614
8879-ZKJOF,Q3,4,Stayed,No,0.0,48,5556.0,,,4716,False,0,41,,True,38.21,False,True,DSL,5.0,True,False,True,True,True,True,True,True,One Year,True,Bank Withdrawal,79.85,3320.75,0.0,0.0,1566.61,4887.36,2844,1,Female,57,False,False,False,False,0,United States,California,Gardena,90249
8882-TLVRW,Q3,3,Stayed,No,0.0,53,5987.0,,,6214,True,3,69,,False,0.0,False,True,DSL,11.0,True,False,True,True,False,False,False,True,Two Year,False,Credit Card,39.1,2779.5,0.0,0.0,0.0,2779.5,6214,1,Male,52,False,False,True,True,1,United States,California,Big Creek,93605
8883-ANODQ,Q3,5,Stayed,No,0.0,34,5045.0,,,3584,True,3,68,,True,24.94,True,True,Fiber Optic,30.0,False,True,True,False,False,False,False,True,Two Year,True,Credit Card,84.4,5746.75,0.0,0.0,1695.92,7442.67,5456,1,Female,44,False,False,True,True,1,United States,California,Termo,96132
8883-GRDWQ,Q3,4,Stayed,No,0.0,20,5090.0,,,582,False,0,20,,True,22.31,False,True,DSL,21.0,True,False,False,True,False,False,False,True,One Year,False,Credit Card,54.0,1055.9,0.0,0.0,446.2,1502.1,922,1,Male,68,False,True,False,False,0,United States,California,Stinson Beach,94970
8884-ADFVN,Q3,1,Churned,Yes,1.0,74,2016.0,Other,Don't know,430,True,2,7,,True,34.66,True,True,Fiber Optic,3.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,101.95,700.85,0.0,0.0,242.62,943.47,770,1,Male,65,False,True,True,False,0,United States,California,Roseville,95678
8884-FEEWR,Q3,4,Stayed,No,0.0,70,2858.0,,,5597,False,0,35,Offer C,True,42.02,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,20.6,754.0,0.0,0.0,1470.7,2224.7,3725,1,Male,22,True,False,False,False,0,United States,California,El Dorado Hills,95762
8884-MRNSU,Q3,3,Stayed,No,0.0,63,3526.0,,,4100,True,8,17,Offer D,True,14.69,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.9,329.75,0.0,0.0,249.73,579.48,2228,1,Male,61,False,False,True,False,0,United States,California,Caruthers,93609
8885-QSQBX,Q3,4,Joined,No,0.0,36,5277.0,,,4955,False,0,1,,True,10.83,False,True,DSL,15.0,True,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,49.55,49.55,0.0,0.0,10.83,60.38,3083,1,Female,45,False,False,False,False,0,United States,California,Forest Falls,92339
8887-IPQNC,Q3,5,Stayed,No,0.0,58,5014.0,,,3646,True,4,7,,True,31.43,False,True,DSL,24.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,44.25,313.45,0.0,0.0,220.01,533.46,5518,1,Female,61,False,False,True,False,0,United States,California,Manhattan Beach,90266
8894-JVDCV,Q3,4,Stayed,No,0.0,43,6494.0,,,3910,False,0,62,Offer B,True,36.84,True,True,Fiber Optic,13.0,True,True,True,True,True,True,True,True,One Year,True,Credit Card,115.05,7133.45,0.0,0.0,2284.08,9417.53,166,1,Female,39,False,False,False,False,0,United States,California,Riverside,92505
8896-BQTTI,Q3,3,Joined,No,0.0,53,2371.0,,,4476,False,0,1,Offer E,True,3.39,True,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,25.0,25.0,0.0,0.0,3.39,28.39,2604,1,Male,41,False,False,False,False,0,United States,California,Cool,95614
8896-RAZCR,Q3,5,Stayed,No,0.0,63,2809.0,,,2839,False,0,44,Offer B,True,13.45,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.9,868.1,0.0,0.0,591.8,1459.9,4711,1,Female,42,False,False,False,False,0,United States,California,Oro Grande,92368
8898-KASCD,Q3,3,Stayed,No,0.0,76,3752.0,,,3483,False,0,39,,False,0.0,False,True,DSL,14.0,False,False,True,True,False,False,False,True,One Year,False,Credit Card,35.55,1309.15,0.0,0.0,0.0,1309.15,5355,1,Male,41,False,False,False,False,0,United States,California,Biggs,95917
8901-HJXTF,Q3,1,Churned,Yes,1.0,94,3747.0,Competitor,Competitor made better offer,1538,True,1,12,,False,0.0,False,True,DSL,27.0,False,True,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,29.2,309.1,0.0,0.0,0.0,309.1,1878,1,Female,46,False,False,True,False,0,United States,California,San Diego,92117
8901-UPRHR,Q3,4,Stayed,No,0.0,68,6130.0,,,6479,True,4,72,Offer A,True,44.03,True,True,Fiber Optic,14.0,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,109.2,7711.45,0.0,0.0,3170.16,10881.61,6479,1,Female,40,False,False,True,True,1,United States,California,La Grange,95329
8902-ZEOVF,Q3,5,Stayed,No,0.0,64,5183.0,,,4647,True,9,47,Offer B,True,6.51,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.05,951.55,0.0,0.0,305.97,1257.52,2775,1,Male,28,True,False,True,True,1,United States,California,Chilcoot,96105
8903-WMRNW,Q3,3,Stayed,No,0.0,50,2919.0,,,4559,True,8,15,,True,24.12,False,True,Fiber Optic,13.0,True,False,True,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,101.75,1669.4,0.0,0.0,361.8,2031.2,2687,1,Female,55,False,False,True,False,0,United States,California,Durham,95938
8903-XEBGX,Q3,3,Joined,No,0.0,67,4594.0,,,6198,False,0,2,Offer E,True,43.93,False,True,DSL,59.0,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,55.3,108.65,0.0,0.0,87.86,196.51,6198,1,Male,22,True,False,False,True,1,United States,California,Lancaster,93534
8904-OPDCK,Q3,3,Stayed,No,0.0,56,4691.0,,,1083,True,4,54,Offer B,False,0.0,False,True,DSL,4.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,24.95,1364.75,0.0,0.0,0.0,1364.75,1423,1,Male,76,False,True,True,False,0,United States,California,Citrus Heights,95621
8905-IAZPF,Q3,3,Stayed,No,0.0,45,5251.0,,,2876,True,4,69,,True,46.87,False,True,Fiber Optic,11.0,False,True,False,False,True,True,True,True,One Year,True,Credit Card,95.65,6744.2,0.0,0.0,3234.03,9978.23,4748,1,Female,32,False,False,True,False,0,United States,California,Capistrano Beach,92624
8908-NMQTX,Q3,3,Stayed,No,0.0,75,4369.0,,,5313,False,0,72,,False,0.0,False,True,Cable,9.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,65.6,4566.5,0.0,0.0,0.0,4566.5,3441,1,Male,36,False,False,False,False,0,United States,California,Walnut Creek,94595
8908-SLFCJ,Q3,3,Stayed,No,0.0,35,5422.0,,,4578,False,0,21,Offer D,True,22.29,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.85,435.25,1.31,0.0,468.09,902.03,2706,1,Female,40,False,False,False,False,0,United States,California,Oroville,95966
8909-BOLNL,Q3,5,Joined,No,0.0,29,2088.0,,,6299,False,0,3,,True,12.05,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,21.2,52.05,0.0,0.0,36.15,88.2,6299,1,Male,40,False,False,False,False,0,United States,California,San Francisco,94123
8910-ICHIU,Q3,3,Stayed,No,0.0,54,4727.0,,,6012,False,0,46,Offer B,True,30.6,False,True,Fiber Optic,59.0,True,True,True,False,True,False,False,True,One Year,True,Credit Card,95.65,4664.2,0.0,0.0,1407.6,6071.8,6012,1,Female,27,True,False,False,False,0,United States,California,Essex,92332
8910-LEDAG,Q3,3,Stayed,No,0.0,72,3583.0,,,856,True,2,34,,True,12.98,False,True,Fiber Optic,8.0,False,False,False,False,False,False,False,True,Two Year,False,Credit Card,71.55,2427.35,0.0,0.0,441.32,2868.67,1196,1,Male,72,False,True,True,False,0,United States,California,Prather,93651
8914-RBTSB,Q3,1,Churned,Yes,1.0,79,4115.0,Other,Don't know,1839,True,1,31,,True,2.12,True,True,Fiber Optic,17.0,False,True,True,False,True,False,False,False,Month-to-Month,False,Bank Withdrawal,93.8,3019.5,0.0,50.0,65.72,3135.22,2179,1,Male,62,False,False,True,False,0,United States,California,Valley Village,91607
8915-NNTRC,Q3,4,Stayed,No,0.0,55,4351.0,,,5090,True,4,72,,True,41.94,True,True,Fiber Optic,85.0,True,True,False,True,True,True,True,True,Two Year,True,Credit Card,107.7,7919.8,0.0,0.0,3019.68,10939.48,3218,1,Male,29,True,False,True,True,1,United States,California,Lake Isabella,93240
8917-FAEMR,Q3,3,Stayed,No,0.0,27,3408.0,,,3182,False,0,37,,True,26.49,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.85,784.25,0.0,0.0,980.13,1764.38,5054,1,Female,28,True,False,False,False,0,United States,California,Vallejo,94590
8917-SZTTJ,Q3,5,Stayed,No,0.0,50,6315.0,,,3617,True,7,60,,True,21.98,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,1161.75,0.0,0.0,1318.8,2480.55,5489,1,Male,31,False,False,True,True,1,United States,California,Los Angeles,90042
8919-FYFQZ,Q3,1,Churned,Yes,1.0,96,4829.0,Competitor,Competitor had better devices,61,True,2,44,,False,0.0,False,True,Cable,28.0,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,30.35,1359.7,0.0,0.0,0.0,1359.7,401,1,Male,73,False,True,True,False,0,Country,California,Livermore,94550
8920-NAVAY,Q3,5,Stayed,No,0.0,43,5166.0,,,946,False,0,62,,True,47.8,True,True,Fiber Optic,8.0,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,110.75,7053.35,0.0,0.0,2963.6,10016.95,1286,1,Male,66,False,True,False,False,0,United States,California,Los Angeles,90045
8922-LIEGH,Q3,3,Churned,Yes,1.0,82,4078.0,Dissatisfaction,Poor expertise of online support,157,False,0,25,,True,36.36,True,True,Fiber Optic,6.0,False,True,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,89.7,2187.55,23.33,0.0,909.0,3073.22,497,1,Female,72,False,True,False,False,0,Country,California,Jolon,93928
8922-NPKBJ,Q3,4,Stayed,No,0.0,21,3433.0,,,4376,True,10,42,,True,34.33,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.35,867.3,0.0,0.0,1441.86,2309.16,2504,1,Male,63,False,False,True,True,2,United States,California,Manteca,95336
8929-KSWIH,Q3,4,Stayed,No,0.0,23,3847.0,,,4310,False,0,25,Offer C,True,4.94,False,True,Fiber Optic,51.0,False,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,99.3,2513.5,0.0,0.0,123.5,2637.0,2438,1,Male,21,True,False,False,False,0,United States,California,San Jose,95111
8930-XOTDP,Q3,4,Stayed,No,0.0,76,2035.0,,,6920,True,1,18,,True,18.47,False,True,DSL,30.0,False,False,False,False,True,False,False,True,Month-to-Month,False,Credit Card,55.95,1082.8,0.0,0.0,332.46,1415.26,6920,1,Female,33,False,False,True,True,4,United States,California,North Hollywood,91606
8931-GJJIQ,Q3,2,Churned,Yes,1.0,90,3520.0,Attitude,Attitude of support person,1641,False,0,9,,True,29.7,True,True,Fiber Optic,17.0,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,83.3,803.3,0.0,0.0,267.3,1070.6,1981,1,Female,46,False,False,False,False,0,United States,California,Burlingame,94010
8932-CZHRQ,Q3,4,Stayed,No,0.0,33,5395.0,,,3631,False,0,68,Offer A,True,20.29,True,True,DSL,29.0,True,True,True,False,False,True,True,True,One Year,False,Credit Card,76.75,5233.25,0.0,0.0,1379.72,6612.97,5503,1,Male,40,False,False,False,False,0,United States,California,Bell,90201
8937-RDTHP,Q3,2,Churned,Yes,1.0,66,2484.0,Dissatisfaction,Poor expertise of phone support,1188,False,0,1,,True,26.85,False,True,Fiber Optic,11.0,True,False,False,False,False,True,True,True,Month-to-Month,True,Credit Card,84.6,84.6,0.0,0.0,26.85,111.45,1528,1,Male,40,False,False,False,True,1,United States,California,Burbank,91504
8938-UMKPI,Q3,1,Churned,Yes,1.0,91,4804.0,Competitor,Competitor had better devices,1914,False,0,47,Offer B,True,35.97,True,True,Fiber Optic,25.0,False,True,True,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,106.4,5127.95,0.0,0.0,1690.59,6818.54,3786,1,Female,42,False,False,False,False,0,United States,California,Corona,92882
8942-DBMHZ,Q3,5,Stayed,No,0.0,80,4883.0,,,3130,False,0,12,,True,41.11,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.45,255.35,0.0,0.0,493.32,748.67,5002,1,Male,26,True,False,False,False,0,United States,California,San Francisco,94122
8943-URTMR,Q3,2,Churned,Yes,1.0,91,5082.0,Price,Lack of affordable download/upload speed,2135,False,0,2,Offer E,True,29.04,False,True,Fiber Optic,21.0,False,False,False,False,True,False,False,True,Month-to-Month,True,Mailed Check,79.65,152.7,0.0,0.0,58.08,210.78,4007,1,Female,56,False,False,False,False,0,United States,California,Lawndale,90260
8944-AILEF,Q3,5,Stayed,No,0.0,67,2483.0,,,3302,True,1,15,Offer D,True,39.84,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,19.45,340.85,0.0,0.0,597.6,938.45,5174,1,Male,26,True,False,True,False,0,United States,California,Keyes,95328
8945-GRKHX,Q3,1,Churned,Yes,1.0,81,2728.0,Competitor,Competitor had better devices,1921,False,0,1,Offer E,True,46.09,False,True,Fiber Optic,10.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,78.65,78.65,0.0,0.0,46.09,124.74,3793,1,Female,41,False,False,False,False,0,United States,California,Santa Barbara,93110
8945-MUQUF,Q3,3,Churned,Yes,1.0,94,5074.0,Competitor,Competitor made better offer,1579,False,0,51,Offer B,True,44.77,True,True,Fiber Optic,58.0,True,True,False,False,True,False,True,True,One Year,True,Bank Withdrawal,94.8,4837.6,0.0,0.0,2283.27,7120.87,1919,1,Male,22,True,False,False,False,0,United States,California,Fallbrook,92028
8946-BFWSG,Q3,5,Stayed,No,0.0,39,6245.0,,,6577,True,8,63,Offer B,True,24.5,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.25,1573.05,0.0,0.0,1543.5,3116.55,6577,1,Male,19,True,False,True,True,3,United States,California,Davis,95618
8947-YRTDV,Q3,4,Stayed,No,0.0,52,5288.0,,,3378,True,1,32,,True,43.37,False,True,Fiber Optic,76.0,True,True,True,False,False,True,True,False,One Year,False,Credit Card,94.8,3131.55,0.0,40.0,1387.84,4559.39,5250,1,Male,42,False,False,True,True,3,United States,California,Hoopa,95546
8949-JTMAY,Q3,1,Churned,Yes,1.0,72,5144.0,Competitor,Competitor had better devices,1612,False,0,29,Offer C,True,27.75,True,True,Fiber Optic,2.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Credit Card,98.6,2933.2,0.0,0.0,804.75,3737.95,1952,1,Female,49,False,False,False,False,0,United States,California,Mc Kittrick,93251
8950-MTZNV,Q3,5,Joined,No,0.0,75,3256.0,,,4766,False,0,1,Offer E,True,13.63,False,True,DSL,13.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,44.95,44.95,0.0,0.0,13.63,58.58,2894,1,Male,61,False,False,False,False,0,United States,California,Carson,90746
8952-WCVCD,Q3,3,Stayed,No,0.0,65,2719.0,,,3651,True,2,41,Offer B,True,9.85,False,True,Fiber Optic,14.0,True,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,104.45,4162.05,0.0,0.0,403.85,4565.9,5523,1,Female,45,False,False,True,False,0,United States,California,South Gate,90280
8957-THMOA,Q3,3,Stayed,No,0.0,27,4263.0,,,3869,False,0,50,,True,18.95,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.15,970.85,0.0,0.0,947.5,1918.35,125,1,Female,40,False,False,False,True,3,United States,California,Big Bear City,92314
